f_i_mom_5d,f_i_mom_10d,f_i_mom_20d,f_i_vol_10d,f_i_vol_20d,f_i_rsi_dist,f_i_high_20d_ratio,f_i_vol_ratio,f_j_mom_5d,f_j_mom_10d,f_j_mom_20d,f_j_vol_10d,f_j_vol_20d,f_j_rsi_dist,f_j_high_20d_ratio,f_j_vol_ratio,label
-0.0687593092251278,-0.1212430620914382,-0.0847879103813653,0.0091617250352377,0.0140165186465611,-2.0507046428504765,0.8787569379085618,0.7827032934379528,-0.0362687201990485,-0.1720859880721943,-0.1587905737539633,0.0195611615780813,0.0209325022584247,-1.436348489105113,0.8220941634693554,0.8399685356781561,0.0
-0.0687593092251278,-0.1212430620914382,-0.0847879103813653,0.0091617250352377,0.0140165186465611,-2.0507046428504765,0.8787569379085618,0.7827032934379528,-0.0266785516726759,-0.0034481088839796,-0.0067657546131187,0.0333112725020441,0.0275360610172133,-0.0486750173385931,0.9608332569731632,0.8818749232053669,0.0
-0.0362687201990485,-0.1720859880721943,-0.1587905737539633,0.0195611615780813,0.0209325022584247,-1.436348489105113,0.8220941634693554,0.8399685356781561,-0.0266785516726759,-0.0034481088839796,-0.0067657546131187,0.0333112725020441,0.0275360610172133,-0.0486750173385931,0.9608332569731632,0.8818749232053669,1.0
-0.0340908609396176,-0.0181187717253532,0.0725470677599797,0.0234124145468269,0.0198567682126583,0.0919979712149451,0.9513784641176262,0.6163329779849802,-0.0330776144695449,-0.0282337402903515,-0.1208307463750842,0.0222081581420462,0.0302135213603332,-0.9242714428109092,0.8296825273438929,0.5428025500037982,0.0
-0.0340908609396176,-0.0181187717253532,0.0725470677599797,0.0234124145468269,0.0198567682126583,0.0919979712149451,0.9513784641176262,0.6163329779849802,-0.0478686258523747,-0.1070913266400486,-0.0579814402182726,0.0106583762327646,0.0133187174988172,-1.711679101766492,0.8825685225098169,0.5772479342310147,0.0
-0.0340908609396176,-0.0181187717253532,0.0725470677599797,0.0234124145468269,0.0198567682126583,0.0919979712149451,0.9513784641176262,0.6163329779849802,-0.0104851824378539,-0.1417735417119617,-0.1134632325275636,0.022743771308973,0.0208229157767807,-1.10788662312641,0.8369707349039135,0.6151658235017701,0.0
-0.0340908609396176,-0.0181187717253532,0.0725470677599797,0.0234124145468269,0.0198567682126583,0.0919979712149451,0.9513784641176262,0.6163329779849802,-0.0029701781103264,0.0423644298138063,0.0556522189212711,0.0320300857201914,0.0257201210406343,0.419850578239439,0.9764687548451716,0.9148333528239714,0.0
-0.0330776144695449,-0.0282337402903515,-0.1208307463750842,0.0222081581420462,0.0302135213603332,-0.9242714428109092,0.8296825273438929,0.5428025500037982,-0.0478686258523747,-0.1070913266400486,-0.0579814402182726,0.0106583762327646,0.0133187174988172,-1.711679101766492,0.8825685225098169,0.5772479342310147,1.0
-0.0330776144695449,-0.0282337402903515,-0.1208307463750842,0.0222081581420462,0.0302135213603332,-0.9242714428109092,0.8296825273438929,0.5428025500037982,-0.0104851824378539,-0.1417735417119617,-0.1134632325275636,0.022743771308973,0.0208229157767807,-1.10788662312641,0.8369707349039135,0.6151658235017701,0.0
-0.0330776144695449,-0.0282337402903515,-0.1208307463750842,0.0222081581420462,0.0302135213603332,-0.9242714428109092,0.8296825273438929,0.5428025500037982,-0.0029701781103264,0.0423644298138063,0.0556522189212711,0.0320300857201914,0.0257201210406343,0.419850578239439,0.9764687548451716,0.9148333528239714,0.0
